longitude,latitude,date,val,var_name
-97.6875,17.0208333333333,1960-05-01,7.719999999999999,tmin
-97.6458333333333,17.0208333333333,1960-05-01,8.840000000000003,tmin
-97.7291666666667,17.1041666666667,1960-06-01,8.39,tmin
-97.6875,17.1041666666667,1960-06-01,7.8799999999999955,tmin
-97.6458333333333,17.1041666666667,1960-06-01,7.340000000000003,tmin
-97.7291666666667,17.0625,1960-06-01,7.829999999999998,tmin
-97.6875,17.0625,1960-06-01,8.710000000000008,tmin
-97.6458333333333,17.0625,1960-06-01,8.760000000000005,tmin
-97.7291666666667,17.0208333333333,1960-06-01,10.189999999999998,tmin
-97.6875,17.0208333333333,1960-06-01,8.61,tmin
-97.6458333333333,17.0208333333333,1960-06-01,9.689999999999998,tmin
-97.7291666666667,17.1041666666667,1960-07-01,8,tmin
-97.6875,17.1041666666667,1960-07-01,7.519999999999996,tmin
-97.6458333333333,17.1041666666667,1960-07-01,6.900000000000006,tmin
-97.7291666666667,17.0625,1960-07-01,7.510000000000005,tmin
-97.6875,17.0625,1960-07-01,8.5,tmin
-97.6458333333333,17.0625,1960-07-01,8.519999999999996,tmin
-97.7291666666667,17.0208333333333,1960-07-01,10.120000000000005,tmin
-97.6875,17.0208333333333,1960-07-01,8.420000000000002,tmin
-97.6458333333333,17.0208333333333,1960-07-01,9.469999999999999,tmin
-97.7291666666667,17.1041666666667,1960-08-01,8.240000000000009,tmin
-97.6875,17.1041666666667,1960-08-01,7.780000000000001,tmin
-97.6458333333333,17.1041666666667,1960-08-01,7.260000000000005,tmin
-97.7291666666667,17.0625,1960-08-01,7.799999999999997,tmin
-97.6875,17.0625,1960-08-01,8.799999999999997,tmin
-97.6458333333333,17.0625,1960-08-01,8.850000000000009,tmin
-97.7291666666667,17.0208333333333,1960-08-01,10.430000000000007,tmin
-97.6875,17.0208333333333,1960-08-01,8.64,tmin
-97.6458333333333,17.0208333333333,1960-08-01,9.820000000000007,tmin
-97.7291666666667,17.1041666666667,1960-09-01,8.090000000000003,tmin
-97.6875,17.1041666666667,1960-09-01,7.659999999999997,tmin
-97.6458333333333,17.1041666666667,1960-09-01,7.060000000000002,tmin
-97.7291666666667,17.0625,1960-09-01,7.659999999999997,tmin
-97.6875,17.0625,1960-09-01,8.61,tmin
-97.6458333333333,17.0625,1960-09-01,8.680000000000007,tmin
-97.7291666666667,17.0208333333333,1960-09-01,10.210000000000008,tmin
-97.6875,17.0208333333333,1960-09-01,8.579999999999998,tmin
-97.6458333333333,17.0208333333333,1960-09-01,9.590000000000003,tmin
-97.7291666666667,17.1041666666667,1960-10-01,8.079999999999998,tmin
-97.6875,17.1041666666667,1960-10-01,7.590000000000003,tmin
-97.6458333333333,17.1041666666667,1960-10-01,7.1299999999999955,tmin
-97.7291666666667,17.0625,1960-10-01,7.640000000000001,tmin
-97.6875,17.0625,1960-10-01,8.510000000000005,tmin
-97.6458333333333,17.0625,1960-10-01,8.650000000000006,tmin
-97.7291666666667,17.0208333333333,1960-10-01,10.150000000000006,tmin
-97.6875,17.0208333333333,1960-10-01,8.519999999999996,tmin
-97.6458333333333,17.0208333333333,1960-10-01,9.519999999999996,tmin
-97.7291666666667,17.1041666666667,1960-11-01,5.290000000000006,tmin
-97.6875,17.1041666666667,1960-11-01,4.760000000000005,tmin
-97.6458333333333,17.1041666666667,1960-11-01,4.430000000000007,tmin
-97.7291666666667,17.0625,1960-11-01,4.890000000000001,tmin
-97.6875,17.0625,1960-11-01,5.3799999999999955,tmin
-97.6458333333333,17.0625,1960-11-01,5.519999999999996,tmin
-97.7291666666667,17.0208333333333,1960-11-01,7.219999999999999,tmin
-97.6875,17.0208333333333,1960-11-01,5.670000000000002,tmin
-97.6458333333333,17.0208333333333,1960-11-01,6.3799999999999955,tmin
-97.7291666666667,17.1041666666667,1960-12-01,3,tmin
-97.6875,17.1041666666667,1960-12-01,2.510000000000005,tmin
-97.6458333333333,17.1041666666667,1960-12-01,2.3500000000000085,tmin
-97.7291666666667,17.0625,1960-12-01,2.6500000000000057,tmin
-97.6875,17.0625,1960-12-01,2.969999999999999,tmin
-97.6458333333333,17.0625,1960-12-01,3.180000000000007,tmin
-97.7291666666667,17.0208333333333,1960-12-01,4.780000000000001,tmin
-97.6875,17.0208333333333,1960-12-01,3.450000000000003,tmin
-97.6458333333333,17.0208333333333,1960-12-01,3.950000000000003,tmin
-97.7291666666667,17.1041666666667,1961-01-01,3.049999999999997,tmin
-97.6875,17.1041666666667,1961-01-01,2.519999999999996,tmin
-97.6458333333333,17.1041666666667,1961-01-01,2.3599999999999994,tmin
-97.7291666666667,17.0625,1961-01-01,2.6500000000000057,tmin
-97.6875,17.0625,1961-01-01,2.8599999999999994,tmin
-97.6458333333333,17.0625,1961-01-01,2.990000000000009,tmin
-97.7291666666667,17.0208333333333,1961-01-01,4.689999999999998,tmin
-97.6875,17.0208333333333,1961-01-01,3.3200000000000074,tmin
-97.6458333333333,17.0208333333333,1961-01-01,3.75,tmin
-97.7291666666667,17.1041666666667,1961-02-01,3.1400000000000006,tmin
-97.6875,17.1041666666667,1961-02-01,2.6700000000000017,tmin
-97.6458333333333,17.1041666666667,1961-02-01,2.480000000000004,tmin
-97.7291666666667,17.0625,1961-02-01,2.730000000000004,tmin
-97.6875,17.0625,1961-02-01,2.990000000000009,tmin
-97.6458333333333,17.0625,1961-02-01,3.200000000000003,tmin
-97.7291666666667,17.0208333333333,1961-02-01,4.609999999999999,tmin
-97.6875,17.0208333333333,1961-02-01,3.280000000000001,tmin
-97.6458333333333,17.0208333333333,1961-02-01,3.9099999999999966,tmin
-97.7291666666667,17.1041666666667,1961-03-01,4.719999999999999,tmin
-97.6875,17.1041666666667,1961-03-01,4.180000000000007,tmin
-97.6458333333333,17.1041666666667,1961-03-01,3.8599999999999994,tmin
-97.7291666666667,17.0625,1961-03-01,4.210000000000008,tmin
-97.6875,17.0625,1961-03-01,4.640000000000001,tmin
-97.6458333333333,17.0625,1961-03-01,4.810000000000002,tmin
-97.7291666666667,17.0208333333333,1961-03-01,6.3700000000000045,tmin
-97.6875,17.0208333333333,1961-03-01,4.859999999999999,tmin
-97.6458333333333,17.0208333333333,1961-03-01,5.680000000000007,tmin
-97.7291666666667,17.1041666666667,1961-04-01,6.260000000000005,tmin
