longitude,latitude,date,val,var_name
-97.7291666666667,17.1041666666667,1958-01-01,18.090000000000003,tmax
-97.6875,17.1041666666667,1958-01-01,17.480000000000004,tmax
-97.6458333333333,17.1041666666667,1958-01-01,16.730000000000004,tmax
-97.7291666666667,17.0625,1958-01-01,17.519999999999996,tmax
-97.6875,17.0625,1958-01-01,18.85000000000001,tmax
-97.6458333333333,17.0625,1958-01-01,18.980000000000004,tmax
-97.7291666666667,17.0208333333333,1958-01-01,21.49000000000001,tmax
-97.6875,17.0208333333333,1958-01-01,18.83,tmax
-97.6458333333333,17.0208333333333,1958-01-01,20.36,tmax
-97.7291666666667,17.1041666666667,1958-02-01,21.58,tmax
-97.6875,17.1041666666667,1958-02-01,21,tmax
-97.6458333333333,17.1041666666667,1958-02-01,20.200000000000003,tmax
-97.7291666666667,17.0625,1958-02-01,20.879999999999995,tmax
-97.6875,17.0625,1958-02-01,22.320000000000007,tmax
-97.6458333333333,17.0625,1958-02-01,22.430000000000007,tmax
-97.7291666666667,17.0208333333333,1958-02-01,24.570000000000007,tmax
-97.6875,17.0208333333333,1958-02-01,22.129999999999995,tmax
-97.6458333333333,17.0208333333333,1958-02-01,23.74000000000001,tmax
-97.7291666666667,17.1041666666667,1958-03-01,23.36,tmax
-97.6875,17.1041666666667,1958-03-01,22.689999999999998,tmax
-97.6458333333333,17.1041666666667,1958-03-01,21.85000000000001,tmax
-97.7291666666667,17.0625,1958-03-01,22.549999999999997,tmax
-97.6875,17.0625,1958-03-01,23.950000000000003,tmax
-97.6458333333333,17.0625,1958-03-01,24.090000000000003,tmax
-97.7291666666667,17.0208333333333,1958-03-01,26.200000000000003,tmax
-97.6875,17.0208333333333,1958-03-01,23.659999999999997,tmax
-97.6458333333333,17.0208333333333,1958-03-01,25.460000000000008,tmax
-97.7291666666667,17.1041666666667,1958-04-01,24.620000000000005,tmax
-97.6875,17.1041666666667,1958-04-01,23.930000000000007,tmax
-97.6458333333333,17.1041666666667,1958-04-01,23.070000000000007,tmax
-97.7291666666667,17.0625,1958-04-01,23.78,tmax
-97.6875,17.0625,1958-04-01,25.24000000000001,tmax
-97.6458333333333,17.0625,1958-04-01,25.370000000000005,tmax
-97.7291666666667,17.0208333333333,1958-04-01,27.38000000000001,tmax
-97.6875,17.0208333333333,1958-04-01,24.909999999999997,tmax
-97.6458333333333,17.0208333333333,1958-04-01,26.64,tmax
-97.7291666666667,17.1041666666667,1958-05-01,22.900000000000006,tmax
-97.6875,17.1041666666667,1958-05-01,22.269999999999996,tmax
-97.6458333333333,17.1041666666667,1958-05-01,21.36,tmax
-97.7291666666667,17.0625,1958-05-01,22.070000000000007,tmax
-97.6875,17.0625,1958-05-01,23.570000000000007,tmax
-97.6458333333333,17.0625,1958-05-01,23.72,tmax
-97.7291666666667,17.0208333333333,1958-05-01,25.540000000000006,tmax
-97.6875,17.0208333333333,1958-05-01,23.17,tmax
-97.6458333333333,17.0208333333333,1958-05-01,25,tmax
-97.7291666666667,17.1041666666667,1958-06-01,21.689999999999998,tmax
-97.6875,17.1041666666667,1958-06-01,21.17,tmax
-97.6458333333333,17.1041666666667,1958-06-01,20.210000000000008,tmax
-97.7291666666667,17.0625,1958-06-01,21.019999999999996,tmax
-97.6875,17.0625,1958-06-01,22.790000000000006,tmax
-97.6458333333333,17.0625,1958-06-01,22.83,tmax
-97.7291666666667,17.0208333333333,1958-06-01,24.760000000000005,tmax
-97.6875,17.0208333333333,1958-06-01,22.269999999999996,tmax
-97.6458333333333,17.0208333333333,1958-06-01,24.150000000000006,tmax
-97.7291666666667,17.1041666666667,1958-07-01,19.650000000000006,tmax
-97.6875,17.1041666666667,1958-07-01,19.049999999999997,tmax
-97.6458333333333,17.1041666666667,1958-07-01,18.120000000000005,tmax
-97.7291666666667,17.0625,1958-07-01,19.049999999999997,tmax
-97.6875,17.0625,1958-07-01,20.730000000000004,tmax
-97.6458333333333,17.0625,1958-07-01,20.730000000000004,tmax
-97.7291666666667,17.0208333333333,1958-07-01,22.939999999999998,tmax
-97.6875,17.0208333333333,1958-07-01,20.24000000000001,tmax
-97.6458333333333,17.0208333333333,1958-07-01,22.08,tmax
-97.7291666666667,17.1041666666667,1958-08-01,20.75,tmax
-97.6875,17.1041666666667,1958-08-01,20.17,tmax
-97.6458333333333,17.1041666666667,1958-08-01,19.230000000000004,tmax
-97.7291666666667,17.0625,1958-08-01,20.090000000000003,tmax
-97.6875,17.0625,1958-08-01,21.870000000000005,tmax
-97.6458333333333,17.0625,1958-08-01,21.909999999999997,tmax
-97.7291666666667,17.0208333333333,1958-08-01,23.909999999999997,tmax
-97.6875,17.0208333333333,1958-08-01,21.409999999999997,tmax
-97.6458333333333,17.0208333333333,1958-08-01,23.159999999999997,tmax
-97.7291666666667,17.1041666666667,1958-09-01,20,tmax
-97.6875,17.1041666666667,1958-09-01,19.370000000000005,tmax
-97.6458333333333,17.1041666666667,1958-09-01,18.460000000000008,tmax
-97.7291666666667,17.0625,1958-09-01,19.36,tmax
-97.6875,17.0625,1958-09-01,21.10000000000001,tmax
-97.6458333333333,17.0625,1958-09-01,21.070000000000007,tmax
-97.7291666666667,17.0208333333333,1958-09-01,22.99000000000001,tmax
-97.6875,17.0208333333333,1958-09-01,20.570000000000007,tmax
-97.6458333333333,17.0208333333333,1958-09-01,22.370000000000005,tmax
-97.7291666666667,17.1041666666667,1958-10-01,20.230000000000004,tmax
-97.6875,17.1041666666667,1958-10-01,19.64,tmax
-97.6458333333333,17.1041666666667,1958-10-01,18.790000000000006,tmax
