longitude,latitude,date,val,var_name
-97.7291666666667,17.1041666666667,1958-01-01,33.9,def
-97.6875,17.1041666666667,1958-01-01,32.1,def
-97.6458333333333,17.1041666666667,1958-01-01,30.6,def
-97.7291666666667,17.0625,1958-01-01,27.3,def
-97.6875,17.0625,1958-01-01,29.6,def
-97.6458333333333,17.0625,1958-01-01,33.2,def
-97.7291666666667,17.0208333333333,1958-01-01,27.700000000000003,def
-97.6875,17.0208333333333,1958-01-01,30.900000000000002,def
-97.6458333333333,17.0208333333333,1958-01-01,30.6,def
-97.7291666666667,17.1041666666667,1958-02-01,53,def
-97.6875,17.1041666666667,1958-02-01,50,def
-97.6458333333333,17.1041666666667,1958-02-01,49,def
-97.7291666666667,17.0625,1958-02-01,46.5,def
-97.6875,17.0625,1958-02-01,48.5,def
-97.6458333333333,17.0625,1958-02-01,51.800000000000004,def
-97.7291666666667,17.0208333333333,1958-02-01,48.300000000000004,def
-97.6875,17.0208333333333,1958-02-01,50.400000000000006,def
-97.6458333333333,17.0208333333333,1958-02-01,52.900000000000006,def
-97.7291666666667,17.1041666666667,1958-03-01,96.9,def
-97.6875,17.1041666666667,1958-03-01,90.7,def
-97.6458333333333,17.1041666666667,1958-03-01,89.30000000000001,def
-97.7291666666667,17.0625,1958-03-01,79.4,def
-97.6875,17.0625,1958-03-01,85.80000000000001,def
-97.6458333333333,17.0625,1958-03-01,94.7,def
-97.7291666666667,17.0208333333333,1958-03-01,84.5,def
-97.6875,17.0208333333333,1958-03-01,88.4,def
-97.6458333333333,17.0208333333333,1958-03-01,96.2,def
-97.7291666666667,17.1041666666667,1958-04-01,90.80000000000001,def
-97.6875,17.1041666666667,1958-04-01,87.2,def
-97.6458333333333,17.1041666666667,1958-04-01,86.7,def
-97.7291666666667,17.0625,1958-04-01,82.30000000000001,def
-97.6875,17.0625,1958-04-01,86.80000000000001,def
-97.6458333333333,17.0625,1958-04-01,91.9,def
-97.7291666666667,17.0208333333333,1958-04-01,87.80000000000001,def
-97.6875,17.0208333333333,1958-04-01,88.7,def
-97.6458333333333,17.0208333333333,1958-04-01,94.9,def
-97.7291666666667,17.1041666666667,1958-05-01,59.6,def
-97.6875,17.1041666666667,1958-05-01,56.7,def
-97.6458333333333,17.1041666666667,1958-05-01,53.6,def
-97.7291666666667,17.0625,1958-05-01,53.1,def
-97.6875,17.0625,1958-05-01,59.6,def
-97.6458333333333,17.0625,1958-05-01,62.400000000000006,def
-97.7291666666667,17.0208333333333,1958-05-01,56.1,def
-97.6875,17.0208333333333,1958-05-01,58.900000000000006,def
-97.6458333333333,17.0208333333333,1958-05-01,66.5,def
-97.7291666666667,17.1041666666667,1958-06-01,0,def
-97.6875,17.1041666666667,1958-06-01,0,def
-97.6458333333333,17.1041666666667,1958-06-01,0,def
-97.7291666666667,17.0625,1958-06-01,0,def
-97.6875,17.0625,1958-06-01,0,def
-97.6458333333333,17.0625,1958-06-01,0,def
-97.7291666666667,17.0208333333333,1958-06-01,0,def
-97.6875,17.0208333333333,1958-06-01,0,def
-97.6458333333333,17.0208333333333,1958-06-01,0,def
-97.7291666666667,17.1041666666667,1958-07-01,0,def
-97.6875,17.1041666666667,1958-07-01,0,def
-97.6458333333333,17.1041666666667,1958-07-01,0,def
-97.7291666666667,17.0625,1958-07-01,0,def
-97.6875,17.0625,1958-07-01,0,def
-97.6458333333333,17.0625,1958-07-01,0,def
-97.7291666666667,17.0208333333333,1958-07-01,0,def
-97.6875,17.0208333333333,1958-07-01,0,def
-97.6458333333333,17.0208333333333,1958-07-01,0,def
-97.7291666666667,17.1041666666667,1958-08-01,0,def
-97.6875,17.1041666666667,1958-08-01,0,def
-97.6458333333333,17.1041666666667,1958-08-01,0,def
